reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test
GLUABUTt7pp,4abut_c + glu__L_p <=> 4abut_p + glu__L_c,ok,ok,ok,ok,ok
GLUCAN2abc,atp_c + glucan6_e + h2o_c --> adp_c + glucan6_c + h_c + pi_c,ok,ok,ok,ok,ok
GLUCYS,atp_c + cys__L_c + glu__L_c --> adp_c + glucys_c + h_c + pi_c,ok,ok,ok,ok,ok
GLUDxi,glu__L_c + h2o_c + nad_c <=> akg_c + h_c + nadh_c + nh4_c,ok,ok,ok,GLUDy,ok
GLUDy,glu__L_c + h2o_c + nadp_c <=> akg_c + h_c + nadph_c + nh4_c,ok,ok,ok,GLUDxi,ok
GLUN,gln__L_c + h2o_c --> glu__L_c + nh4_c,ok,ok,ok,ok,ok
GLUPRT,gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c,ok,ok,ok,ok,ok
GLUR,glu__D_c <=> glu__L_c,ok,ok,ok,ok,ok
GLUSy,akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,ok,ok,ok,ok,ok
GLUTRR,glutrna_c + h_c + nadph_c --> glu1sa_c + nadp_c + trnaglu_c,ok,ok,ok,ok,ok
GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,ok,ok,ok,ok,ok
GLUabc,atp_c + glu__L_e + h2o_c --> adp_c + glu__L_c + h_c + pi_c,ok,ok,ok,ok,ok
GLUabcpp,atp_c + glu__L_p + h2o_c --> adp_c + glu__L_c + h_c + pi_c,ok,ok,ok,ok,ok
GLUt2rpp,glu__L_p + h_p --> glu__L_c + h_c,ok,ok,ok,ok,ok
GLUt4,glu__L_e + na1_e --> glu__L_c + na1_c,ok,ok,ok,ok,ok
GLUt4pp,glu__L_p + na1_p --> glu__L_c + na1_c,ok,ok,ok,ok,ok
GLUtex,glu__L_e <=> glu__L_p,ok,ok,ok,ok,ok
GLY3Pt2,glyc3p_e + h_e --> glyc3p_c + h_c,ok,ok,ok,ok,ok
GLYALDDr,glyald_c + h2o_c + nad_c --> glyc__R_c + 2.0 h_c + nadh_c,ok,ok,ok,ok,ok
GLYALDtex,glyald_e <=> glyald_p,ok,ok,ok,ok,ok
GLYALDtpp,glyald_p <=> glyald_c,ok,ok,ok,ok,ok
GLYAT,accoa_c + gly_c <=> 2aobut_c + coa_c,ok,ok,ok,ok,ok
GLYBACT1r,coa_c + dhcrncoa_c <=> accoa_c + glybcoa_c,ok,ok,ok,ok,ok
GLYBCOAT,glybcoa_c + h2o_c --> coa_c + glyb_c + h_c,ok,ok,ok,ok,ok
GLYBabc,atp_c + glyb_e + h2o_c --> adp_c + glyb_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYBabcpp,atp_c + glyb_p + h2o_c --> adp_c + glyb_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYBt2pp,glyb_p + h_p --> glyb_c + h_c,ok,ok,GLYBt3pp,ok,ok
GLYBt3pp,glyb_c + h_p --> glyb_p + h_c,ok,ok,GLYBt2pp,ok,ok
GLYBtex,glyb_e <=> glyb_p,ok,ok,ok,ok,ok
GLYC2Pabcpp,atp_c + glyc2p_p + h2o_c --> adp_c + glyc2p_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYC2Ptex,glyc2p_e <=> glyc2p_p,ok,ok,ok,ok,ok
GLYC3Pabcpp,atp_c + glyc3p_p + h2o_c --> adp_c + glyc3p_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYC3Pt6,glyc3p_e + pi_c --> glyc3p_c + pi_e,ok,ok,ok,ok,ok
GLYC3Pt6pp,glyc3p_p + pi_c --> glyc3p_c + pi_p,ok,ok,ok,ok,ok
GLYC3Ptex,glyc3p_e <=> glyc3p_p,ok,ok,ok,ok,ok
GLYCAt2rpp,glyc__R_p + h_p --> glyc__R_c + h_c,ok,ok,ok,ok,ok
GLYCAtex,glyc__R_e <=> glyc__R_p,ok,ok,ok,ok,ok
GLYCDx,glyc_c + nad_c --> dha_c + h_c + nadh_c,ok,ok,ok,ok,ok
GLYCK,atp_c + glyc__R_c --> 3pg_c + adp_c + h_c,ok,ok,ok,ok,ok
GLYCK2,atp_c + glyc__R_c --> 2pg_c + adp_c + h_c,ok,ok,ok,ok,ok
GLYCL,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c,ok,ok,ok,ok,ok
GLYCLTDx,glx_c + h_c + nadh_c --> glyclt_c + nad_c,ok,ok,ok,GLYCLTDy;GLYCTO1;GLYCTO3,ok
GLYCLTDy,glx_c + h_c + nadph_c --> glyclt_c + nadp_c,ok,ok,ok,GLYCLTDx;GLYCTO1;GLYCTO3,ok
GLYCLTt2rpp,glyclt_p + h_p --> glyclt_c + h_c,ok,ok,ok,ok,ok
GLYCLTt4pp,glyclt_p + na1_p --> glyclt_c + na1_c,ok,ok,ok,ok,ok
GLYCLTtex,glyclt_e <=> glyclt_p,ok,ok,ok,ok,ok
GLYCS_I,gthrd_c + mthgxl_c --> lgt_s_c,ok,ok,ok,ok,ok
GLYCS_II,h2o_c + lgt_s_c --> gthrd_c + h_c + lac__L_c,ok,ok,ok,ok,ok
GLYCTO1,glyclt_c + o2_c --> glx_c + h2o2_c,ok,ok,ok,GLYCLTDx;GLYCLTDy;GLYCTO3,ok
GLYCTO3,glyclt_c + mqn8_c --> glx_c + mql8_c,ok,ok,ok,GLYCLTDx;GLYCLTDy;GLYCTO1,ok
GLYCYSAP,gly_cys_c + h2o_c <=> cys__L_c + gly_c,ok,ok,ok,ok,ok
GLYCYSabc,atp_c + gly_cys_e + h2o_c --> adp_c + gly_cys_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYCtex,glyc_e <=> glyc_p,ok,ok,ok,ok,ok
GLYCtpp,glyc_c <=> glyc_p,ok,ok,ok,ok,ok
GLYGLNtr,atp_c + gly_gln_e + h2o_c --> adp_c + gly_gln_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYGLYCNc,glygly_c + h2o_c --> 2.0 gly_c,ok,ok,ok,ok,ok
GLYGLYGLNtr,atp_c + glyglygln_e + h2o_c --> adp_c + glyglygln_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYGLYabcpp,atp_c + glygly_p + h2o_c --> adp_c + glygly_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYGLYtex,glygly_e <=> glygly_p,ok,ok,ok,ok,ok
GLYK,atp_c + glyc_c --> adp_c + glyc3p_c + h_c,ok,ok,ok,ok,ok
GLYLEUAP,gly_leu_c + h2o_c <=> gly_c + leu__L_c,ok,ok,ok,ok,ok
GLYLEUtr,atp_c + gly_leu_e + h2o_c --> adp_c + gly_leu_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYMETtr,atp_c + gly_met_e + h2o_c --> adp_c + gly_met_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYOX,h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c,ok,ok,ok,ok,ok
GLYPHEAP,gly_phe_c + h2o_c <=> gly_c + phe__L_c,ok,ok,ok,ok,ok
GLYPHEtr,atp_c + gly_phe_e + h2o_c --> adp_c + gly_phe_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYTYRAP,gly_tyr_c + h2o_c <=> gly_c + tyr__L_c,ok,ok,ok,ok,ok
GLYTYRabc,atp_c + gly_tyr_e + h2o_c --> adp_c + gly_tyr_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYabc,atp_c + gly_e + h2o_c --> adp_c + gly_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYabcpp,atp_c + gly_p + h2o_c --> adp_c + gly_c + h_c + pi_c,ok,ok,ok,ok,ok
GLYt2pp,gly_p + h_p --> gly_c + h_c,ok,ok,ok,ok,ok
GLYt4pp,gly_p + na1_p --> gly_c + na1_c,ok,ok,ok,ok,ok
GLYtex,gly_e <=> gly_p,ok,ok,ok,ok,ok
GLYtpp,gly_c <=> gly_p,ok,ok,ok,ok,ok
GMPR,gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c,ok,ok,ok,ok,ok
GMPS,atp_c + nh4_c + xmp_c --> amp_c + gmp_c + 2.0 h_c + ppi_c,ok,ok,ok,ok,ok
GMPS2,atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c,ok,ok,ok,ok,ok
GMPtex,gmp_e <=> gmp_p,ok,ok,ok,ok,ok
GND,6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c,ok,ok,ok,ok,ok
GNK,atp_c + glcn_c --> 6pgc_c + adp_c + h_c,ok,ok,ok,ok,ok
GNP,6pgc_c + h2o_c --> glcn_c + pi_c,ok,ok,ok,ok,ok
GPDDA1,g3pc_c + h2o_c --> chol_c + glyc3p_c + h_c,ok,ok,ok,ok,ok
GPDDA1pp,g3pc_p + h2o_p --> chol_p + glyc3p_p + h_p,ok,ok,ok,ok,ok
GPDDA2,g3pe_c + h2o_c --> etha_c + glyc3p_c + h_c,ok,ok,ok,ok,ok
GPDDA2pp,g3pe_p + h2o_p --> etha_p + glyc3p_p + h_p,ok,ok,ok,ok,ok
GPDDA3,g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c,ok,ok,ok,ok,ok
GPDDA3pp,g3ps_p + h2o_p --> glyc3p_p + h_p + ser__L_p,ok,ok,ok,ok,ok
GPDDA4,g3pg_c + h2o_c --> glyc3p_c + glyc_c + h_c,ok,ok,ok,ok,ok
GPDDA4pp,g3pg_p + h2o_p --> glyc3p_p + glyc_p + h_p,ok,ok,ok,ok,ok
GPDDA5,g3pi_c + h2o_c --> glyc3p_c + h_c + inost_c,ok,ok,ok,ok,ok
GPDDA5pp,g3pi_p + h2o_p --> glyc3p_p + h_p + inost_p,ok,ok,ok,ok,ok
GRTT,grdp_c + ipdp_c --> frdp_c + ppi_c,ok,ok,ok,ok,ok
GRXR,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c,ok,ok,ok,ok,ok
GSNK,atp_c + gsn_c --> adp_c + gmp_c + h_c,ok,ok,ok,ok,ok
GSNt2pp,gsn_p + h_p --> gsn_c + h_c,ok,ok,GSNt3pp,ok,ok
GSNt3pp,gsn_c + h_p --> gsn_p + h_c,ok,ok,GSNt2pp,ok,ok
GSNtex,gsn_e <=> gsn_p,ok,ok,ok,ok,ok
GSPMDA,gtspmd_c + h2o_c --> gthrd_c + spmd_c,ok,ok,ok,ok,ok
GSPMDS,atp_c + gthrd_c + spmd_c --> adp_c + gtspmd_c + h_c + pi_c,ok,ok,ok,ok,ok
GTHOr,gthox_c + h_c + nadph_c <=> 2.0 gthrd_c + nadp_c,ok,ok,ok,ok,ok
GTHPi,2.0 gthrd_c + h2o2_c --> gthox_c + 2.0 h2o_c,ok,ok,ok,CAT;CYTBD2pp;CYTBDpp;CYTBO3_4pp;NADHPO;THIORDXi,ok
GTHRDH_syn,gthrd_c + h2o_c --> cgly_c + glu__L_c,ok,ok,ok,ok,ok
GTHRDHpp,gthrd_p + h2o_p --> cgly_p + glu__L_p,ok,ok,ok,ok,ok
GTHRDabc2pp,atp_c + gthrd_c + h2o_c --> adp_c + gthrd_p + h_c + pi_c,ok,ok,GTHRDabcpp,ok,ok
GTHRDabcpp,atp_c + gthrd_p + h2o_c --> adp_c + gthrd_c + h_c + pi_c,ok,ok,GTHRDabc2pp,ok,ok
GTHRDt2_1,atp_c + gthrd_e + h2o_c --> adp_c + gthrd_c + h_c + pi_c,ok,ok,ok,ok,ok
GTHRDtex,gthrd_e <=> gthrd_p,ok,ok,ok,ok,ok
GTHS,atp_c + glucys_c + gly_c --> adp_c + gthrd_c + h_c + pi_c,ok,ok,ok,ok,ok
GTPCI,gtp_c + h2o_c --> ahdt_c + for_c + h_c,ok,ok,ok,ok,ok
GTPCII2,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 2.0 h_c + ppi_c,ok,ok,ok,ok,ok
GTPDPDP,gdptp_c + h2o_c --> h_c + pi_c + ppgpp_c,ok,ok,ok,ok,ok
GTPDPK,atp_c + gtp_c --> amp_c + gdptp_c + h_c,ok,ok,ok,ok,ok
GTPHs,gtp_c + h2o_c + h_c --> nh4_c + xtp_c,ok,ok,ok,ok,ok
GTPtex,gtp_e <=> gtp_p,ok,ok,ok,ok,ok
GUACYC,gtp_c --> 35cgmp_c + ppi_c,ok,ok,ok,ok,ok
GUAD,gua_c + h2o_c + h_c --> nh4_c + xan_c,ok,ok,ok,ok,ok
GUAPRT,gua_c + prpp_c --> gmp_c + ppi_c,ok,ok,ok,ok,ok
GUAt,gua_e <=> gua_c,ok,ok,ok,ok,ok
GUAt2pp,gua_p + h_p --> gua_c + h_c,ok,ok,ok,ok,ok
GUAtex,gua_e <=> gua_p,ok,ok,ok,ok,ok
GUAtpp,gua_p <=> gua_c,ok,ok,ok,ok,ok
GUI1,glcur_c <=> fruur_c,ok,ok,ok,ok,ok
GUI2,galur_c <=> tagur_c,ok,ok,ok,ok,ok
H2CO3D,co2_c + h2o_c <=> h2co3_c,ok,ok,ok,ok,ok
H2CO3D2,h_c + hco3_c <=> h2co3_c,ok,ok,ok,ok,ok
H2O2tex,h2o2_e <=> h2o2_p,ok,ok,ok,ok,ok
H2Ot,h2o_e <=> h2o_c,ok,ok,ok,ok,ok
H2Otex,h2o_e <=> h2o_p,ok,ok,ok,ok,ok
H2Otpp,h2o_p <=> h2o_c,ok,ok,ok,ok,ok
H2St1,h2s_c <=> h2s_e,ok,ok,ok,ok,ok
H2St1pp,h2s_c --> h2s_p,ok,ok,ok,ok,ok
H2Stex,h2s_e <=> h2s_p,ok,ok,ok,ok,ok
H2tex,h2_e <=> h2_p,ok,ok,ok,ok,ok
H2tpp,h2_p <=> h2_c,ok,ok,ok,ok,ok
HACD1,aacoa_c + h_c + nadh_c <=> 3hbcoa_c + nad_c,ok,HACD1i,HACD1i,ok,ok
HACD1i,3hbcoa_c + nad_c --> aacoa_c + h_c + nadh_c,ok,HACD1,HACD1,ok,ok
HACD2,3ohcoa_c + h_c + nadh_c <=> 3hhcoa_c + nad_c,ok,HACD2i,HACD2i,ok,ok
HACD2i,3hhcoa_c + nad_c --> 3ohcoa_c + h_c + nadh_c,ok,HACD2,HACD2,ok,ok
HACD3,3oocoa_c + h_c + nadh_c <=> 3hocoa_c + nad_c,ok,HACD3i,HACD3i,ok,ok
HACD3i,3hocoa_c + nad_c --> 3oocoa_c + h_c + nadh_c,ok,HACD3,HACD3,ok,ok
HACD4,3odcoa_c + h_c + nadh_c <=> 3hdcoa_c + nad_c,ok,HACD4i,HACD4i,ok,ok
HACD4i,3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c,ok,HACD4,HACD4,ok,ok
HACD5,3oddcoa_c + h_c + nadh_c <=> 3hddcoa_c + nad_c,ok,HACD5i,HACD5i,ok,ok
HACD5i,3hddcoa_c + nad_c --> 3oddcoa_c + h_c + nadh_c,ok,HACD5,HACD5,ok,ok
HACD6,3otdcoa_c + h_c + nadh_c <=> 3htdcoa_c + nad_c,ok,HACD6i,HACD6i,ok,ok
HACD6i,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c,ok,HACD6,HACD6,ok,ok
HACD7,3ohdcoa_c + h_c + nadh_c <=> 3hhdcoa_c + nad_c,ok,HACD7i,HACD7i,ok,ok
HACD7i,3hhdcoa_c + nad_c --> 3ohdcoa_c + h_c + nadh_c,ok,HACD7,HACD7,ok,ok
HACD8,3ohodcoa_c + h_c + nadh_c <=> 3hodcoa_c + nad_c,ok,HACD8i,HACD8i,ok,ok
HACD8i,3hodcoa_c + nad_c --> 3ohodcoa_c + h_c + nadh_c,ok,HACD8,HACD8,ok,ok
HADPCOADH,3hadpcoa_c --> h2_c + oxadpcoa_c,ok,ok,ok,ok,ok
HADPCOADH3,3hadpcoa_c + nad_c <=> h_c + nadh_c + oxadpcoa_c,ok,ok,ok,ok,ok
HBCHLR,3hbcoa__R_c <=> b2coa_c + h2o_c,ok,ok,ok,ok,ok
HBZOPT,4hbz_c + octdp_c --> 3ophb_c + ppi_c,ok,ok,ok,ok,ok
HCINNMt2rpp,3hcinnm_p + h_p --> 3hcinnm_c + h_c,ok,ok,ok,ok,ok
HCINNMtex,3hcinnm_e <=> 3hcinnm_p,ok,ok,ok,ok,ok
HCO3E,co2_c + h2o_c <=> h_c + hco3_c,ok,ok,ok,ok,ok
HCO3tex,hco3_e <=> hco3_p,ok,ok,ok,ok,ok
HCYSMT,amet_c + hcys__L_c --> ahcys_c + h_c + met__L_c,ok,ok,ok,ok,ok
HCYSMT2,hcys__L_c + mmet_c --> h_c + 2.0 met__L_c,ok,ok,ok,ok,ok
HDCAt2pp,h_p + hdca_p --> h_c + hdca_c,ok,ok,ok,ok,ok
HDCAtexi,hdca_e --> hdca_p,ok,ok,ok,ok,ok
HDCEAtexi,hdcea_e --> hdcea_p,ok,ok,ok,ok,ok
HDECH,1hdecg3p_c + h2o_c <=> glyc3p_c + 3.0 h_c + hdcea_c,ok,ok,ok,ok,ok
HEMEOS,frdp_c + h2o_c + pheme_c --> hemeO_c + ppi_c,ok,ok,ok,ok,ok
HETZK,4mhetz_c + atp_c --> 4mpetz_c + adp_c + h_c,ok,ok,ok,ok,ok
HEX1,atp_c + glc__D_c --> adp_c + g6p_c + h_c,ok,ok,ok,ok,ok
HEX7,atp_c + fru_c --> adp_c + f6p_c + h_c,ok,ok,ok,ok,ok
HG2abcpp,atp_c + h2o_c + hg2_c --> adp_c + h_c + hg2_p + pi_c,ok,ok,ok,ok,ok
HG2t3pp,h_p + hg2_c --> h_c + hg2_p,ok,ok,ok,ok,ok
HG2tex,hg2_e <=> hg2_p,ok,ok,ok,ok,ok
HG2tppi,hg2_p --> hg2_c,ok,ok,ok,ok,ok
HGt,hg2_e <=> hg2_c,ok,ok,ok,ok,ok
HHDDI,2hh24dd_c <=> 2ohed_c,ok,ok,ok,ok,ok
HISDr,his__L_c --> nh4_c + urcan_c,ok,ok,ok,ok,ok
HISTD,h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c,ok,ok,ok,ok,ok
HISTP,h2o_c + hisp_c --> histd_c + pi_c,ok,ok,ok,ok,ok
HISabc,atp_c + h2o_c + his__L_e --> adp_c + h_c + his__L_c + pi_c,ok,ok,ok,ok,ok
HISabcpp,atp_c + h2o_c + his__L_p --> adp_c + h_c + his__L_c + pi_c,ok,ok,ok,ok,ok
HISt2rpp,h_p + his__L_p --> h_c + his__L_c,ok,ok,ok,ok,ok
HIStex,his__L_e <=> his__L_p,ok,ok,ok,ok,ok
HKNDDH,h2o_c + hkndd_c --> h_c + op4en_c + succ_c,ok,ok,ok,ok,ok
HKNTDH,h2o_c + hkntd_c --> fum_c + h_c + op4en_c,ok,ok,ok,ok,ok
HMBS,h2o_c + 4.0 ppbng_c --> hmbil_c + 4.0 nh4_c,ok,ok,ok,ok,ok
HMGL_2,hmgcoa_c --> acac_c + accoa_c,ok,ok,ok,ok,ok
HMPK1,4ahmmp_c + atp_c --> 4ampm_c + adp_c + h_c,ok,ok,ok,ok,ok
HMPSCD,hmpscoa_c + nad_c <=> h_c + nadh_c + sbzcoa_c,ok,ok,ok,ok,ok
HOMt2pp,h_p + hom__L_c --> h_c + hom__L_p,ok,ok,ok,ok,ok
HOMtex,hom__L_e <=> hom__L_p,ok,ok,ok,ok,ok
HOPNTAL,4h2opntn_c --> acald_c + pyr_c,ok,ok,ok,ok,ok
HPA3MO,4hphac_c + h_c + nadh_c + o2_c --> 34dhpha_c + h2o_c + nad_c,ok,ok,ok,4HOXPACMOF,ok
HPACt2r,4hphac_e + h_e --> 4hphac_c + h_c,ok,ok,ok,ok,ok
HPAtex,4hphac_e <=> 4hphac_p,ok,ok,ok,ok,ok
HPPK2,6hmhpt_c + atp_c --> 6hmhptpp_c + amp_c + h_c,ok,ok,ok,ok,ok
HPPPNDO,dhpppn_c + o2_c --> h_c + hkndd_c,ok,ok,ok,ok,ok
HPPPNt2rpp,3hpppn_p + h_p --> 3hpppn_c + h_c,ok,ok,ok,ok,ok
HPPPNtex,3hpppn_e <=> 3hpppn_p,ok,ok,ok,ok,ok
HPYRI,hpyr_c <=> 2h3oppan_c,ok,ok,ok,ok,ok
HPYRP,3php_c + h2o_c --> hpyr_c + pi_c,ok,ok,ok,ok,ok
HPYRRx,h_c + hpyr_c + nadh_c --> glyc__R_c + nad_c,ok,ok,ok,HPYRRy,ok
HPYRRy,h_c + hpyr_c + nadph_c --> glyc__R_c + nadp_c,ok,ok,ok,HPYRRx,ok
HQNt6,h_e + hqn_e <=> h_c + hqn_c,ok,ok,ok,ok,ok
HSDy,hom__L_c + nadp_c <=> aspsa_c + h_c + nadph_c,ok,ok,ok,ok,ok
HSK,atp_c + hom__L_c --> adp_c + h_c + phom_c,ok,ok,ok,ok,ok
HSST,hom__L_c + succoa_c --> coa_c + suchms_c,ok,ok,ok,ok,ok
HSTPT,glu__L_c + imacp_c --> akg_c + hisp_c,ok,ok,ok,ok,ok
HXANt2pp,h_p + hxan_p --> h_c + hxan_c,ok,ok,ok,ok,ok
HXAtex,hxa_e <=> hxa_p,ok,ok,ok,ok,ok
HXCT,accoa_c + hxa_c --> ac_c + hxcoa_c,ok,ok,ok,ok,ok
HXPRT,hxan_c + prpp_c --> imp_c + ppi_c,ok,ok,ok,ok,ok
HYD1pp,h2_c + 2.0 h_c + q8_c --> 2.0 h_p + q8h2_c,ok,ok,ok,HYD2,ok
HYD2,h2_c + 2.0 h_c + mqn8_c --> 2.0 h_e + mql8_c,ok,ok,ok,HYD1pp,ok
HYXNtex,hxan_e <=> hxan_p,ok,ok,ok,ok,ok
HYXNtpp,hxan_p <=> hxan_c,ok,ok,ok,ok,ok
Htex,h_e <=> h_p,ok,ok,ok,ok,ok
ICDHyr,icit_c + nadp_c <=> akg_c + co2_c + nadph_c,ok,ok,ok,ok,ok
ICHORS,chor_c <=> ichor_c,ok,ok,ok,ok,ok
ICHORT,h2o_c + ichor_c --> 23ddhb_c + pyr_c,ok,ok,ok,ok,ok
ICITtex,icit_e <=> icit_p,ok,ok,ok,ok,ok
ICITtupp,icit_p --> icit_c,ok,ok,ok,ok,ok
ICL,icit_c --> glx_c + succ_c,ok,ok,ok,ok,ok
IDOND,5dglcn_c + h_c + nadh_c <=> idon__L_c + nad_c,ok,ok,ok,ok,ok
IDONt2rpp,h_p + idon__L_p --> h_c + idon__L_c,ok,ok,ok,ok,ok
IDONtex,idon__L_e <=> idon__L_p,ok,ok,ok,ok,ok
IG3PS,gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c,ok,ok,ok,ok,ok
IGPDH,eig3p_c --> h2o_c + imacp_c,ok,ok,ok,ok,ok
IGPS,2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c,ok,ok,ok,ok,ok
ILETA,akg_c + ile__L_c <=> 3mop_c + glu__L_c,ok,ok,ok,ok,ok
ILEabc,atp_c + h2o_c + ile__L_e --> adp_c + h_c + ile__L_c + pi_c,ok,ok,ok,ok,ok
ILEabcpp,atp_c + h2o_c + ile__L_p --> adp_c + h_c + ile__L_c + pi_c,ok,ok,ok,ok,ok
ILEt2rpp,h_p + ile__L_p --> h_c + ile__L_c,ok,ok,ILEt3pp,ok,ok
ILEt3pp,h_p + ile__L_c --> h_c + ile__L_p,ok,ok,ILEt2rpp,ok,ok
ILEtex,ile__L_e <=> ile__L_p,ok,ok,ok,ok,ok
IMPC,h2o_c + imp_c <=> fprica_c,ok,ok,ok,ok,ok
IMPD,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,ok,ok,ok,ok,ok
IMPtex,imp_e <=> imp_p,ok,ok,ok,ok,ok
IND3ACtex,ind3ac_p <=> ind3ac_e,ok,ok,ok,ok,ok
IND3ACtpp,h_p + ind3ac_c --> h_c + ind3ac_p,ok,ok,ok,ok,ok
INDOLEt2pp,h_c + indole_c <-- h_p + indole_p,ok,INDOLEt2rpp,INDOLEt2rpp,ok,ok
INDOLEt2rpp,h_p + indole_p --> h_c + indole_c,ok,INDOLEt2pp,INDOLEt2pp,ok,ok
INDOLEt5,h_p + indole_c --> h_c + indole_e,ok,ok,ok,ok,ok
INDOLEt6,h_p + indole_p --> h_c + indole_e,ok,ok,ok,ok,ok
INDOLEtex,indole_e <=> indole_p,ok,ok,ok,ok,ok
INDPYRD,h_c + indpyr_c <=> co2_c + id3acald_c,ok,ok,ok,ok,ok
INOSR,inost_c + nadp_c <-- 2ins_c + h_c + nadph_c,ok,ok,ok,INS2D,ok
INS2D,inost_c + nad_c --> 2ins_c + h_c + nadh_c,ok,ok,ok,INOSR,ok
INSCR,2ins_c + atp_c --> adp_c + dhap_c + 2.0 h_c + msa_c,ok,ok,ok,ok,ok
INSK,atp_c + ins_c --> adp_c + h_c + imp_c,ok,ok,ok,ok,ok
INSTabc,atp_c + h2o_c + inost_e --> adp_c + h_c + inost_c + pi_c,ok,ok,ok,ok,ok
INSTt2,h_e + inost_e --> h_c + inost_c,ok,ok,ok,ok,ok
INSTtex,inost_e <=> inost_p,ok,ok,ok,ok,ok
INSt2pp,h_p + ins_p --> h_c + ins_c,ok,ok,INSt3pp,ok,ok
INSt3pp,h_p + ins_c --> h_c + ins_p,ok,ok,INSt2pp,ok,ok
INStex,ins_e <=> ins_p,ok,ok,ok,ok,ok
IPDDI,ipdp_c <=> dmpp_c,ok,ok,ok,ok,ok
IPDPS,h2mb4p_c + h_c + nadh_c --> h2o_c + ipdp_c + nad_c,ok,ok,ok,ok,ok
IPMD,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c,ok,ok,ok,ok,ok
IPPMIa,3c2hmp_c <=> 2ippm_c + h2o_c,ok,ok,ok,ok,ok
IPPMIb,2ippm_c + h2o_c <=> 3c3hmp_c,ok,ok,ok,ok,ok
IPPS,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,ok,ok,ok,ok,ok
ISETACabcpp,atp_c + h2o_c + isetac_p --> adp_c + h_c + isetac_c + pi_c,ok,ok,ok,ok,ok
ISETACtex,isetac_e <=> isetac_p,ok,ok,ok,ok,ok
ISOAML,bglyg4n_c + h2o_c --> maltttr_c,ok,ok,ok,ok,ok
IZPN,4izp_c + h2o_c --> forglu_c,ok,ok,ok,ok,ok
K2L4Aabcpp,atp_c + h2o_c + kdo2lipid4_c --> adp_c + h_c + kdo2lipid4_p + pi_c,ok,ok,ok,ok,ok
KARA1,23dhmb_c + nadp_c <=> alac__S_c + h_c + nadph_c,ok,ok,ok,ok,ok
KARA2,2ahbut_c + h_c + nadph_c <=> 23dhmp_c + nadp_c,ok,ok,ok,ok,ok
KAS13,accoa_c + 23.0 h_c + 8.0 malcoa_c + 16.0 nadph_c --> 8.0 co2_c + 9.0 coa_c + 7.0 h2o_c + 16.0 nadp_c + ocdca_c,ok,ok,ok,ok,ok
KAS17,accoa_c + 22.0 h_c + 8.0 malcoa_c + 15.0 nadph_c --> 8.0 co2_c + 9.0 coa_c + 7.0 h2o_c + 15.0 nadp_c + ocdcea_c,ok,ok,ok,ok,ok
KAS2,accoa_c + 17.0 h_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + 5.0 h2o_c + 12.0 nadp_c + ttdca_c,ok,ok,ok,ok,ok
KAS7,accoa_c + 19.0 h_c + 7.0 malcoa_c + 13.0 nadph_c --> 7.0 co2_c + 8.0 coa_c + 6.0 h2o_c + hdcea_c + 13.0 nadp_c,ok,ok,ok,ok,ok
