reaction_id,reaction_equation,duplicate_test_exact,duplicate_test_directions,duplicate_test_coefficients,duplicate_test_redox,diphosphate_test,dead_end_test
CYTCBB3pp,2.0 focytc_c + h_c + 0.5 o2_c --> 2.0 ficytc_c + h2o_c + h_p,ok,ok,CYTCAA3pp,ok,ok,ok
CYTDK1,atp_c + cytd_c --> adp_c + cmp_c + h_c,ok,ok,ok,ok,ok,ok
CYTDK2,cytd_c + gtp_c --> cmp_c + gdp_c + h_c,ok,ok,ok,ok,ok,ok
CYTK1,atp_c + cmp_c <=> adp_c + cdp_c,ok,ok,ok,ok,ok,ok
CYTK11_1,cytd_c + dgtp_c <=> cmp_c + dgdp_c + h_c,ok,ok,ok,ok,ok,ok
CYTK2,atp_c + dcmp_c <=> adp_c + dcdp_c,ok,ok,ok,ok,ok,ok
CYTK2_1,ctp_c + dcmp_c <=> cdp_c + dcdp_c,ok,ok,ok,ok,ok,ok
CYTOM,amet_c + csn_c <=> 5mcsn_c + ahcys_c + h_c,ok,ok,ok,ok,ok,only when going backwards
Clt,cl_e <=> cl_c,ok,ok,ok,ok,ok,only when going backwards
Cotpp,co_p <=> co_c,ok,ok,ok,ok,ok,ok
Cuabc,atp_c + cu2_e + h2o_c --> adp_c + cu2_c + h_c + pi_c,ok,ok,Cut1,ok,ok,ok
Cut1,atp_c + cu2_c + h2o_c --> adp_c + cu2_e + h_c + pi_c,ok,ok,Cuabc,ok,ok,ok
DAAD,ala__D_c + fad_c + h2o_c --> fadh2_c + nh4_c + pyr_c,ok,ok,ok,DALAOX,ok,ok
DAAD11,fad_c + h2o_c + tyr__D_c --> 34hpp_c + fadh2_c + nh4_c,ok,ok,ok,ok,ok,ok
DAAD12,fad_c + h2o_c + val__D_c --> 3mob_c + fadh2_c + nh4_c,ok,ok,ok,ok,ok,ok
DAAD2,arg__D_c + fad_c + h2o_c --> 5g2oxpt_c + fadh2_c + nh4_c,ok,ok,ok,ok,ok,ok
DAAD3,fad_c + h2o_c + leu__D_c --> 4mop_c + fadh2_c + nh4_c,ok,ok,ok,ok,ok,ok
DAAD4,fad_c + h2o_c + met__D_c --> 2kmb_c + fadh2_c + nh4_c,ok,ok,ok,ok,ok,ok
DAAD5,fad_c + h2o_c + orn__D_c --> 5a2opntn_c + fadh2_c + nh4_c,ok,ok,ok,ok,ok,ok
DAAD7,fad_c + pro__D_c --> 1p2cbxl_c + fadh2_c + h_c,ok,ok,ok,ok,ok,ok
DAAD8,fad_c + h2o_c + ser__D_c --> fadh2_c + hpyr_c + nh4_c,ok,ok,ok,ok,ok,ok
DAAOP,alaala_e + h2o_e --> 2.0 ala__D_e,ok,ok,ok,ok,ok,ok
DABAAT2,24dab_c + akg_c + h_c <=> aspsa_c + glu__L_c,ok,ok,ok,ok,ok,24dab_c
DACL,abg4_c + h2o_c <=> 4abz_c + glu__D_c,ok,ok,ok,ok,ok,only when going backwards
DACTPP,cytd_c + datp_c --> cmp_c + dadp_c + h_c,ok,ok,ok,ok,ok,ok
DADA,dad_2_c + h2o_c + h_c --> din_c + nh4_c,ok,ok,ok,ok,ok,ok
DADK,atp_c + damp_c <=> adp_c + dadp_c,ok,ok,ok,ok,ok,ok
DADNK_1,atp_c + dad_2_c --> adp_c + damp_c + h_c,ok,ok,ok,ok,ok,ok
DAGK120,12dgr120_c + atp_c --> adp_c + h_c + pa120_c,ok,ok,ok,ok,ok,ok
DAGK140,12dgr140_c + atp_c --> adp_c + h_c + pa140_c,ok,ok,ok,ok,ok,ok
DAGK141,12dgr141_c + atp_c --> adp_c + h_c + pa141_c,ok,ok,ok,ok,ok,ok
DAGK160,12dgr160_c + atp_c --> adp_c + h_c + pa160_c,ok,ok,ok,ok,ok,ok
DAGK161,12dgr161_c + atp_c --> adp_c + h_c + pa161_c,ok,ok,ok,ok,ok,ok
DAGK180,12dgr180_c + atp_c --> adp_c + h_c + pa180_c,ok,ok,ok,ok,ok,ok
DALAALAD,balaala_c + h2o_c --> ala__D_c + ala__L_c,ok,ok,ok,ok,ok,ok
DALADALAD,balabala_c + h2o_c --> 2.0 ala__D_c,ok,ok,ok,ok,ok,ok
DALAGLYD,balagly_c + h2o_c --> ala__D_c + gly_c,ok,ok,ok,ok,ok,ok
DALALEUD,balaleu_c + h2o_c --> ala__D_c + leu__L_c,ok,ok,ok,ok,ok,ok
DALAOX,ala__D_c + h2o_c + o2_c --> h2o2_c + nh4_c + pyr_c,ok,ok,ok,DAAD,ok,ok
DALAabcpp,ala__D_p + atp_c + h2o_c --> adp_c + ala__D_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DAPDC,26dap__M_c + h_c --> co2_c + lys__L_c,ok,ok,ok,ok,ok,ok
DAPE,26dap_LL_c <=> 26dap__M_c,ok,ok,ok,ok,ok,only when going backwards
DAPtex,15dap_e <=> 15dap_p,ok,ok,ok,ok,ok,only when going forwards
DARBt3ipp,arab__D_c + h_p --> arab__D_p + h_c,ok,ok,ok,ok,ok,ok
DARBtex,arab__D_e <=> arab__D_p,ok,ok,ok,ok,ok,only when going forwards
DASYN120,ctp_c + h_c + pa120_c --> cdpdddecg_c + ppi_c,ok,ok,ok,ok,ok,ok
DASYN140,ctp_c + h_c + pa140_c --> cdpdtdecg_c + ppi_c,ok,ok,ok,ok,ok,ok
DASYN141,ctp_c + h_c + pa141_c --> cdpdtdec7eg_c + ppi_c,ok,ok,ok,ok,ok,ok
DASYN160,ctp_c + h_c + pa160_c --> cdpdhdecg_c + ppi_c,ok,ok,ok,ok,ok,ok
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,ok,ok,ok,ok,ok,ok
DASYN180,ctp_c + h_c + pa180_c --> cdpdodecg_c + ppi_c,ok,ok,ok,ok,ok,ok
DASYN181,ctp_c + h_c + pa181_c --> cdpdodec11eg_c + ppi_c,ok,ok,ok,ok,ok,ok
DATPHs,datp_c + h2o_c + h_c --> ditp_c + nh4_c,ok,ok,ok,ok,ok,ok
DAUPP,datp_c + uri_c --> dadp_c + h_c + ump_c,ok,ok,ok,ok,ok,ok
DB4PS,ru5p__D_c --> db4p_c + for_c + h_c,ok,ok,ok,ok,ok,ok
DC6PH,chtbs6p_c + h2o_c --> acgam6p_c + acgam_c,ok,ok,ok,ok,ok,ok
DCAtex,dca_e <=> dca_p,ok,ok,ok,ok,ok,only when going backwards
DCPP,cytd_c + dctp_c --> cmp_c + dcdp_c + h_c,ok,ok,ok,ok,ok,ok
DCTPD,dctp_c + h2o_c + h_c --> dutp_c + nh4_c,ok,ok,ok,ok,ok,ok
DCTPD2,ctp_c + h2o_c + h_c --> nh4_c + utp_c,ok,ok,ok,ok,ok,ok
DDGALK,2dh3dgal_c + atp_c --> 2dh3dgal6p_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
DDGLK,2ddglcn_c + atp_c --> 2ddg6p_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
DDPA,e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c,ok,ok,ok,ok,ok,ok
DDPGA,4h2oglt_c <=> glx_c + pyr_c,ok,ok,ok,ok,ok,only when going backwards
DDPGALA,2dh3dgal6p_c <=> g3p_c + pyr_c,ok,ok,ok,ok,ok,only when going backwards
DESATPE160,2.0 h_c + 2.0 nadph_c + 2.0 o2_c + pe160_c --> 4.0 h2o_c + 2.0 nadp_c + pe161_c,ok,ok,ok,ok,ok,ok
DESATPG160,2.0 h_c + 2.0 nadph_c + 2.0 o2_c + pg160_c --> 4.0 h2o_c + 2.0 nadp_c + pg161_c,ok,ok,ok,ok,ok,ok
DGK1,atp_c + dgmp_c <=> adp_c + dgdp_c,ok,ok,ok,ok,ok,ok
DGNSK,atp_c + dgsn_c --> adp_c + dgmp_c + h_c,ok,ok,ok,ok,ok,ok
DGUNC,2.0 gtp_c --> cdigmp_c + 2.0 ppi_c,ok,ok,ok,ok,ok,ok
DGUPP,dgtp_c + uri_c --> dgdp_c + h_c + ump_c,ok,ok,ok,ok,ok,ok
DH23t,23dhb_c + h_c --> d23hb_e,ok,ok,ok,ok,ok,ok
DHACOAH,23dhacoa_c + h2o_c <=> 3hadpcoa_c,ok,ok,ok,ok,ok,only when going backwards
DHAD1,23dhmb_c --> 3mob_c + h2o_c,ok,ok,ok,ok,ok,ok
DHAD2,23dhmp_c --> 3mop_c + h2o_c,ok,ok,ok,ok,ok,ok
DHAK,atp_c + dha_c --> adp_c + dhap_c + h_c,ok,ok,ok,ok,ok,ok
DHAPT,dha_c + pep_c --> dhap_c + pyr_c,ok,ok,ok,ok,ok,ok
DHAtex,dha_e <=> dha_p,ok,ok,ok,ok,ok,ok
DHAtpp,dha_p <=> dha_c,ok,ok,ok,ok,ok,ok
DHBD,23ddhb_c + nad_c <=> 23dhb_c + h_c + nadh_c,ok,ok,ok,ok,ok,only when going backwards
DHBSH,23dhbzs_c + h2o_c --> 23dhb_c + ser__L_c,ok,ok,ok,ok,ok,ok
DHBSZ3FEabcpp,atp_c + fe3dhbzs3_p + h2o_c --> adp_c + fe3dhbzs3_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DHBSZ3FEtonex,fe3dhbzs3_e + h_p --> fe3dhbzs3_p + h_c,ok,ok,ok,ok,ok,ok
DHBZS2H,23dhbzs2_c + h2o_c --> 2.0 23dhbzs_c + 2.0 h_c,ok,ok,ok,ok,ok,ok
DHBZS3H,23dhbzs3_c + h2o_c --> 23dhbzs2_c + 23dhbzs_c,ok,ok,ok,ok,ok,ok
DHDPRy,23dhdp_c + h_c + nadph_c --> nadp_c + thdp_c,ok,ok,ok,ok,ok,ok
DHDPS,aspsa_c + pyr_c --> 23dhdp_c + 2.0 h2o_c + h_c,ok,ok,ok,ok,ok,ok
DHEDAA,24dhhed_c --> pyr_c + sucsal_c,ok,ok,ok,ok,ok,ok
DHFR,dhf_c + h_c + nadph_c <=> nadp_c + thf_c,ok,ok,ok,ok,ok,only when going backwards
DHFS,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DHMPTR,dhmpt_c + h_c + nadph_c --> nadp_c + thmnp_c,ok,ok,ok,ok,ok,ok
DHNAOT_1,dhna_c + nad_c + octdp_c --> 2dmmq8_c + co2_c + nadh_c + ppi_c,ok,ok,ok,ok,ok,ok
DHNPA2r,dhnpt_c <=> 6hmhpt_c + gcald_c,ok,ok,ok,ok,ok,only when going backwards
DHNPA_1,dhnpt_c --> 2ahhmp_c + gcald_c,ok,ok,ok,ok,ok,ok
DHORD2,dhor__S_c + q8_c --> orot_c + q8h2_c,ok,ok,ok,DHORD5,ok,ok
DHORD5,dhor__S_c + mqn8_c --> mql8_c + orot_c,ok,ok,ok,DHORD2,ok,ok
DHORDfum,dhor__S_c + fum_c --> orot_c + succ_c,ok,ok,ok,ok,ok,ok
DHORTS,dhor__S_c + h2o_c <=> cbasp_c + h_c,ok,ok,ok,ok,ok,only when going forwards
DHPD,56dura_c + h2o_c --> cala_c + h_c,ok,ok,ok,ok,ok,ok
DHPDO,34dhpha_c + o2_c --> 5cmhmsa_c + h_c,ok,ok,ok,ok,ok,ok
DHPM2,56dthm_c + h2o_c --> 3uib_c + h_c,ok,ok,ok,ok,ok,ok
DHPPDA,25dhpp_c + h2o_c + h_c --> 5apru_c + nh4_c,ok,ok,ok,ok,ok,ok
DHPPDA2,25drapp_c + h2o_c + h_c --> 5apru_c + nh4_c,ok,ok,ok,ok,ok,ok
DHPS,2ahhmp_c + 4abz_c --> dhpt_c + h2o_c,ok,ok,ok,ok,ok,ok
DHPS2,4abz_c + 6hmhptpp_c --> dhpt_c + ppi_c,ok,ok,ok,ok,ok,ok
DHQS,2dda7p_c --> 3dhq_c + pi_c,ok,ok,ok,ok,ok,ok
DHQTi,3dhq_c --> 3dhsk_c + h2o_c,ok,ok,ok,ok,ok,ok
DINSK,atp_c + din_c --> adp_c + dimp_c + h_c,ok,ok,ok,ok,ok,ok
DIPEPabc1,ala_L_asp__L_e + atp_c + h2o_c --> adp_c + ala_L_asp__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc10,atp_c + gly_glu__L_e + h2o_c --> adp_c + gly_glu__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc12,atp_c + h2o_c + met_L_ala__L_e --> adp_c + h_c + met_L_ala__L_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc13,atp_c + gly_asp__L_e + h2o_c --> adp_c + gly_asp__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc14,atp_c + gly_pro__L_e + h2o_c --> adp_c + gly_pro__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc15,atp_c + cgly_e + h2o_c --> adp_c + cgly_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc3,ala_L_glu__L_e + atp_c + h2o_c --> adp_c + ala_L_glu__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DIPEPabc8,atp_c + gly_asn__L_e + h2o_c --> adp_c + gly_asn__L_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DKGLCNR1,25dkglcn_c + h_c + nadph_c --> 2dhguln_c + nadp_c,ok,ok,ok,ok,ok,ok
DKGLCNR2x,25dkglcn_c + h_c + nadh_c --> 5dglcn_c + nad_c,ok,ok,ok,DKGLCNR2y,ok,ok
DKGLCNR2y,25dkglcn_c + h_c + nadph_c --> 5dglcn_c + nadp_c,ok,ok,ok,DKGLCNR2x,ok,ok
DKGLCNR3,25dkglcn_c + h_c + nadph_c --> 2dhglcn_c + nadp_c,ok,ok,ok,ok,ok,ok
DLCYSR,cys__L_c <=> cys__D_c,ok,ok,ok,ok,ok,only when going backwards
DLEUabcpp,atp_c + h2o_c + leu__D_p --> adp_c + h_c + leu__D_c + pi_c,ok,ok,ok,ok,ok,ok
DLEUtex,leu__D_e <=> leu__D_p,ok,ok,ok,ok,ok,only when going backwards
DLYSAD,fad_c + h2o_c + lys__D_c --> 6a2ohxnt_c + fadh2_c + nh4_c,ok,ok,ok,ok,ok,ok
DLYSOXGAT,akg_c + lys__D_c <=> 6a2ohxnt_c + glu__D_c,ok,ok,ok,ok,ok,ok
DLYSPYRAT,lys__D_c + pyr_c <=> 6a2ohxnt_c + ala__D_c,ok,ok,ok,ok,ok,ok
DLYSabcpp,atp_c + h2o_c + lys__D_p --> adp_c + h_c + lys__D_c + pi_c,ok,ok,ok,ok,ok,ok
DLYStex,lys__D_e <=> lys__D_p,ok,ok,ok,ok,ok,only when going backwards
DMALRED,fad_c + mal__L_c --> fadh2_c + oaa_c,ok,ok,ok,MDH;MDH2,ok,ok
DMATT,dmpp_c + ipdp_c --> grdp_c + ppi_c,ok,ok,ok,ok,ok,ok
DMPPS,h2mb4p_c + h_c + nadh_c --> dmpp_c + h2o_c + nad_c,ok,ok,ok,ok,ok,ok
DNADDP,dnad_c + h2o_c --> amp_c + 2.0 h_c + nicrnt_c,ok,ok,ok,ok,ok,ok
DNMPPA,dhpmp_c + h2o_c --> dhnpt_c + pi_c,ok,ok,ok,ok,ok,ok
DNTAep,35dnta_c + h_p --> 35dnta_e + h_c,ok,ok,ok,ok,ok,ok
DNTPPA,ahdt_c + h2o_c --> dhpmp_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
DOPDH,25dop_c + h2o_c + nadp_c <=> akg_c + 2.0 h_c + nadph_c,ok,ok,ok,ok,ok,only when going backwards
DOXRBCNtex,doxrbcn_e <=> doxrbcn_p,ok,ok,ok,ok,ok,only when going backwards
DOXRBCNtpp,doxrbcn_p + h_p --> doxrbcn_e + h_c,ok,ok,ok,ok,ok,ok
DPCOAK,atp_c + dpcoa_c --> adp_c + coa_c + h_c,ok,ok,ok,ok,ok,ok
DPR,2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c,ok,ok,ok,ok,ok,ok
DRBK,atp_c + drib_c --> 2dr5p_c + adp_c + h_c,ok,ok,ok,ok,ok,ok
DRIBabc,atp_c + drib_e + h2o_c --> adp_c + drib_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
DRIBtex_1,5drib_c --> 5drib_e,ok,ok,ok,ok,ok,ok
DSERDHr,nadp_c + ser__D_c <=> 2amsa_c + h_c + nadph_c,ok,ok,ok,ok,ok,ok
DTMPK,atp_c + dtmp_c <=> adp_c + dtdp_c,ok,ok,ok,ok,ok,ok
DTUPP,dttp_c + uri_c --> dtdp_c + h_c + ump_c,ok,ok,ok,ok,ok,ok
DTYRt2rpp,h_p + tyr__D_p --> h_c + tyr__D_c,ok,ok,ok,ok,ok,ok
DTYRtex,tyr__D_e <=> tyr__D_p,ok,ok,ok,ok,ok,only when going backwards
DUCYTP,cytd_c + dutp_c --> cmp_c + dudp_c + h_c,ok,ok,ok,ok,ok,ok
DURAD,56dura_c + nadp_c <=> h_c + nadph_c + ura_c,ok,ok,ok,ok,ok,only when going forwards
DURAD2,56dthm_c + nadp_c <=> h_c + nadph_c + thym_c,ok,ok,ok,ok,ok,only when going forwards
DURIPP,duri_c + pi_c <=> 2dr1p_c + ura_c,ok,ok,ok,ok,ok,only when going backwards
DUTPDP,dutp_c + h2o_c --> dump_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
DUUPP,dutp_c + uri_c --> dudp_c + h_c + ump_c,ok,ok,ok,ok,ok,ok
DVALabcpp,atp_c + h2o_c + val__D_p --> adp_c + h_c + pi_c + val__D_c,ok,ok,ok,ok,ok,ok
DVALtex,val__D_e <=> val__D_p,ok,ok,ok,ok,ok,only when going backwards
DXPRIi,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,ok,ok,ok,ok,ok,ok
DXPS,g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c,ok,ok,ok,ok,ok,ok
D_LACt2,h_e + lac__D_e --> h_c + lac__D_c,ok,ok,ok,ok,ok,ok
D_LACt2pp,h_p + lac__D_p --> h_c + lac__D_c,ok,ok,ok,ok,ok,ok
D_LACtex,lac__D_e <=> lac__D_p,ok,ok,ok,ok,ok,only when going backwards
E4PD,e4p_c + h2o_c + nad_c <=> 4per_c + 2.0 h_c + nadh_c,ok,ok,ok,ok,ok,only when going backwards
EAR140x,h_c + nadh_c + tmrs2eACP_c --> myrsACP_c + nad_c,ok,ok,ok,EAR140y,ok,ok
EAR140y,h_c + nadph_c + tmrs2eACP_c --> myrsACP_c + nadp_c,ok,ok,ok,EAR140x,ok,ok
ECOAH1,3hbcoa_c <=> b2coa_c + h2o_c,ok,ok,ok,ok,ok,ok
ECOAH12,2mp2coa_c + h2o_c --> 3hibutcoa_c,ok,ok,ok,ok,ok,ok
ECOAH14,h2o_c + hp2coa_c <=> 3hhpcoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH15,h2o_c + nona2coa_c <=> 3hnonacoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH16,h2o_c + pdca2coa_c <=> 3hpdecacoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH17,h2o_c + pnona2coa_c <=> 3hpnonacoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH18,h2o_c + pocta2coa_c <=> 3hpoctacoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH19,h2o_c + php2coa_c <=> 3hphpcoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH1_1,3hbycoa_c <=> b2coa_c + h2o_c,ok,ok,ok,ok,ok,ok
ECOAH2,3hhcoa_c <=> h2o_c + hx2coa_c,ok,ok,ok,ok,ok,ok
ECOAH20,h2o_c + phxa2coa_c <=> 3hphxacoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH21,h2o_c + ppt2coa_c <=> 3hpptcoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH22,h2o_c + pb2coa_c <=> 3hpbcoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH23,6ath2coa_c + h2o_c <=> 3h6athcoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH24,4atb2coa_c + h2o_c <=> 3h4atbcoa_c,ok,ok,ok,ok,ok,only when going backwards
ECOAH25,3hvacccoa_c <=> h2o_c + vacc2coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH26,3hhdccoa_c <=> h2o_c + hd2coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH27,3htdccoa_c <=> h2o_c + tde2coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH28,3hddccoa_c <=> dde2coa_c + h2o_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH29,3hodecoa_c <=> h2o_c + ode2coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH3,3hocoa_c <=> h2o_c + oc2coa_c,ok,ok,ok,ok,ok,ok
ECOAH30,3hhdd7coa_c <=> h2o_c + hdd7_2_coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH31,3hdd5coa_c <=> h2o_c + tded5_2_coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH32,3hptslacoa_c <=> h2o_c + ptsla2coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH33,3hhdd4coa_c <=> h2o_c + hdd4_2_coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH34,3hlnlccoa_c <=> h2o_c + lnlc2coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH35,3hhd710coa_c <=> h2o_c + hd710_2_coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH36,3hhd58coa_c <=> h2o_c + td58_2_coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH37,3hdd6coa_c <=> dd6_2_coa_c + h2o_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH38,3hdec4coa_c <=> dec4_2_coa_c + h2o_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH4,3hdcoa_c <=> dc2coa_c + h2o_c,ok,ok,ok,ok,ok,ok
ECOAH5,3hddcoa_c <=> dd2coa_c + h2o_c,ok,ok,ok,ok,ok,ok
ECOAH5_1,3hddcoa_c <=> h2o_c + trans_dd2coa_c,ok,ok,ok,ok,ok,ok
ECOAH6,3htdcoa_c <=> h2o_c + td2coa_c,ok,ok,ok,ok,ok,ok
ECOAH7,3hhdcoa_c <=> h2o_c + hdd2coa_c,ok,ok,ok,ok,ok,ok
ECOAH8,3hodcoa_c <=> h2o_c + od2coa_c,ok,ok,ok,ok,ok,only when going forwards
ECOAH9ir,2mb2coa_c + h2o_c --> 3hmbcoa_c,ok,ok,ok,ok,ok,ok
EDA,2ddg6p_c --> g3p_c + pyr_c,ok,ok,ok,ok,ok,ok
EDD,6pgc_c --> 2ddg6p_c + h2o_c,ok,ok,ok,ok,ok,ok
EHGLAT,akg_c + e4hglu_c --> 4h2oglt_c + glu__L_c,ok,ok,ok,ok,ok,ok
ENO,2pg_c <=> h2o_c + pep_c,ok,ok,ok,ok,ok,ok
ENOPH,dkmpp_c + h2o_c --> dhmtp_c + pi_c,ok,ok,ok,ok,ok,ok
ETHAAL,etha_c --> acald_c + nh4_c,ok,ok,ok,ok,ok,ok
ETHSO3abcpp,atp_c + ethso3_p + h2o_c --> adp_c + ethso3_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
ETHSO3tex,ethso3_e <=> ethso3_p,ok,ok,ok,ok,ok,only when going backwards
ETHSabc,atp_c + eths_e + h2o_c --> adp_c + eths_c + h_c + pi_c,ok,ok,ok,ok,ok,ok
ETOHtex,etoh_e <=> etoh_p,ok,ok,ok,ok,ok,ok
ETOHtrpp,etoh_p <=> etoh_c,ok,ok,ok,ok,ok,ok
F1PP,f1p_c + h2o_c --> fru_c + pi_c,ok,ok,ok,ok,ok,ok
F6PP,f6p_c + h2o_c --> fru_c + pi_c,ok,ok,ok,ok,ok,ok
FACOAE140,h2o_c + tdcoa_c --> coa_c + h_c + ttdca_c,ok,ok,ok,ok,ok,ok
FACOAE141,h2o_c + tdecoa_c --> coa_c + h_c + ttdcea_c,ok,ok,ok,ok,ok,ok
FACOAE160,h2o_c + pmtcoa_c --> coa_c + h_c + hdca_c,ok,ok,ok,ok,ok,ok
FACOAE161,h2o_c + hdcoa_c --> coa_c + h_c + hdcea_c,ok,ok,ok,ok,ok,ok
FACOAE180,h2o_c + stcoa_c --> coa_c + h_c + ocdca_c,ok,ok,ok,ok,ok,ok
FACOAL100t2pp,atp_c + coa_c + dca_p + h_p --> amp_c + dcacoa_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL120t2pp,atp_c + coa_c + ddca_p + h_p --> amp_c + ddcacoa_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL140,atp_c + coa_c + ttdca_c --> amp_c + ppi_c + tdcoa_c,ok,ok,ok,ok,ok,ok
FACOAL140t2pp,atp_c + coa_c + h_p + ttdca_p --> amp_c + h_c + ppi_c + tdcoa_c,ok,ok,ok,ok,ok,ok
FACOAL141t2pp,atp_c + coa_c + h_p + ttdcea_p --> amp_c + h_c + ppi_c + tdecoa_c,ok,ok,ok,ok,ok,ok
FACOAL160,atp_c + coa_c + hdca_c --> amp_c + pmtcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL160t2pp,atp_c + coa_c + h_p + hdca_p --> amp_c + h_c + pmtcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL161,atp_c + coa_c + hdcea_c --> amp_c + hdcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL161t2pp,atp_c + coa_c + h_p + hdcea_p --> amp_c + h_c + hdcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL180t2pp,atp_c + coa_c + h_p + ocdca_p --> amp_c + h_c + ppi_c + stcoa_c,ok,ok,ok,ok,ok,ok
FACOAL181,atp_c + coa_c + ocdcea_c --> amp_c + odecoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL181d11tpp,atp_c + coa_c + h_p + vacc_p --> amp_c + h_c + ppi_c + vacccoa_c,ok,ok,ok,ok,ok,ok
FACOAL181d6t2pp,atp_c + coa_c + h_p + ptsla_p --> amp_c + h_c + ppi_c + ptslacoa_c,ok,ok,ok,ok,ok,ok
FACOAL181t2pp,atp_c + coa_c + h_p + ocdcea_p --> amp_c + h_c + odecoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL182t2pp,atp_c + coa_c + h_p + lnlc_p --> amp_c + h_c + lnlccoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL40It2pp,atp_c + coa_c + h_p + ibt_p --> amp_c + h_c + ibcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL40t2pp,atp_c + but_p + coa_c + h_p --> amp_c + btcoa_c + h_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL50It2pp,3mb_p + atp_c + coa_c + h_p --> amp_c + h_c + ivcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL50i,atp_c + coa_c + pta_c --> amp_c + ppi_c + ptcoa_c,ok,ok,ok,ok,ok,ok
FACOAL50t2pp,atp_c + coa_c + h_p + pta_p --> amp_c + h_c + ppi_c + ptcoa_c,ok,ok,ok,ok,ok,ok
FACOAL60t2pp,atp_c + coa_c + h_p + hxa_p --> amp_c + h_c + hxcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL70t2pp,atp_c + coa_c + h_p + hpta_p --> amp_c + h_c + hptcoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL80t2pp,atp_c + coa_c + h_p + octa_p --> amp_c + h_c + occoa_c + ppi_c,ok,ok,ok,ok,ok,ok
FACOAL90t2pp,atp_c + coa_c + h_p + nona_p --> amp_c + h_c + nonacoa_c + ppi_c,ok,ok,ok,ok,ok,ok
